"LOT_QTY","QC_QTY","ITEM_TYPE","ITEM_QC_TYPE","QC_TYPE","WORK_ORDER_QTY","WORK_WORKER","QC_MONTH","QC_WEEKDAY","INSPECTION_RISK_SCORE","SUMMER_FLAG","WINTER_FLAG","RISK_LEVEL"
500000,5000,10,20,20,0,NONE,"11","5",2,0,0,LOW
88637,886,20,20,20,88637,EMP1050,"11","6",2,0,0,LOW
78137,781,20,20,20,78137,EMP1050,"11","6",2,0,0,LOW
12397,12397,20,10,10,12397,EMP1050,"11","6",3,0,0,LOW
14317,14317,20,10,10,14317,EMP1050,"11","6",3,0,0,LOW
107540,1075,20,20,20,107540,EMP1007,"11","3",2,0,0,LOW
69650,697,20,20,20,69650,EMP1007,"11","3",2,0,0,LOW
12687,12687,20,10,10,12687,EMP1007,"11","3",3,0,0,LOW
14205,14205,20,10,10,14205,EMP1007,"11","3",3,0,0,MEDIUM
14136,14136,20,10,10,14136,EMP1007,"11","3",3,0,0,LOW
9154,9154,20,10,10,9154,EMP1007,"11","3",3,0,0,LOW
11914,11914,20,10,10,11914,EMP1007,"11","3",3,0,0,LOW
13338,13338,20,10,10,13338,EMP1007,"11","4",3,0,0,MEDIUM
13274,13274,20,10,10,13274,EMP1007,"11","4",3,0,0,LOW
8600,8600,20,10,10,8600,EMP1007,"11","3",3,0,0,LOW
1103,1103,30,10,10,1103,EMP1007,"11","4",1,0,0,LOW
1235,1235,30,10,10,1235,EMP1007,"11","3",3,0,0,LOW
1229,1229,30,10,10,1229,EMP1007,"11","4",1,0,0,LOW
796,796,30,10,10,796,EMP1007,"11","3",1,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
52862,52862,20,10,10,52862,EMP1041,"11","4",3,0,0,MEDIUM
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","3",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"11","3",2,0,0,LOW
94325,943,20,20,20,94325,EMP1041,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
108937,1089,20,20,20,108937,EMP1041,"11","4",2,0,0,LOW
88637,886,20,20,20,88637,EMP1041,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
78137,781,20,20,20,78137,EMP1041,"11","5",4,0,0,LOW
12397,12397,20,10,10,12397,EMP1041,"11","4",3,0,0,LOW
14317,14317,20,10,10,14317,EMP1041,"11","4",3,0,0,LOW
11649,11649,20,10,10,11649,EMP1041,"11","4",3,0,0,LOW
10269,10269,20,10,10,10269,EMP1041,"11","4",3,0,0,LOW
11642,11642,20,10,10,11642,EMP1041,"11","4",3,0,0,LOW
13446,13446,20,10,10,13446,EMP1041,"11","5",5,0,0,MEDIUM
10940,10940,20,10,10,10940,EMP1041,"11","4",3,0,0,LOW
9644,9644,20,10,10,9644,EMP1041,"11","4",3,0,0,LOW
1078,1078,30,10,10,1078,EMP1041,"11","5",1,0,0,LOW
1245,1245,30,10,10,1245,EMP1041,"11","5",1,0,0,LOW
1013,1013,30,10,10,1013,EMP1041,"11","4",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","1",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","1",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","1",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","1",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","1",2,0,0,LOW
54537,54537,20,10,10,54537,EMP1021,"11","2",3,0,0,LOW
96512,965,20,20,20,96512,EMP1021,"11","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","1",2,0,0,LOW
108062,1081,20,20,20,108062,EMP1021,"11","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","1",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","1",2,0,0,LOW
107537,1075,20,20,20,107537,EMP1021,"11","2",2,0,0,LOW
69650,697,20,20,20,69650,EMP1021,"11","2",2,0,0,LOW
12684,12684,20,10,10,12684,EMP1021,"11","3",3,0,0,HIGH
14202,14202,20,10,10,14202,EMP1021,"11","3",3,0,0,LOW
14133,14133,20,10,10,14133,EMP1021,"11","2",3,0,0,HIGH
9154,9154,20,10,10,9154,EMP1021,"11","3",5,0,0,LOW
11912,11912,20,10,10,11912,EMP1021,"11","2",3,0,0,LOW
13338,13338,20,10,10,13338,EMP1021,"11","3",3,0,0,LOW
13273,13273,20,10,10,13273,EMP1021,"11","2",3,0,0,LOW
8596,8596,20,10,10,8596,EMP1021,"11","2",3,0,0,LOW
1103,1103,30,10,10,1103,EMP1021,"11","2",1,0,0,LOW
1235,1235,30,10,10,1235,EMP1021,"11","2",1,0,0,LOW
1229,1229,30,10,10,1229,EMP1021,"11","3",1,0,0,LOW
796,796,30,10,10,796,EMP1021,"11","3",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","3",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","1",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","2",2,0,0,LOW
54540,54540,20,10,10,54540,EMP1007,"11","4",5,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
96515,965,20,20,20,96515,EMP1007,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
108065,1081,20,20,20,108065,EMP1007,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","4",2,0,0,LOW
69650,697,20,20,20,69650,EMP1045,"11","5",2,0,0,LOW
12684,12684,20,10,10,12684,EMP1045,"11","6",3,0,0,LOW
14202,14202,20,10,10,14202,EMP1045,"11","5",3,0,0,LOW
14133,14133,20,10,10,14133,EMP1045,"11","5",3,0,0,MEDIUM
9154,9154,20,10,10,9154,EMP1045,"11","6",3,0,0,LOW
11912,11912,20,10,10,11912,EMP1045,"11","6",3,0,0,LOW
13338,13338,20,10,10,13338,EMP1045,"11","5",3,0,0,LOW
13273,13273,20,10,10,13273,EMP1045,"11","6",3,0,0,LOW
8596,8596,20,10,10,8596,EMP1045,"11","6",3,0,0,LOW
1103,1103,30,10,10,1103,EMP1045,"11","6",1,0,0,LOW
1235,1235,30,10,10,1235,EMP1045,"11","5",1,0,0,LOW
1229,1229,30,10,10,1229,EMP1045,"11","5",1,0,0,LOW
796,796,30,10,10,796,EMP1045,"11","5",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","6",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","6",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","6",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","6",2,0,0,LOW
54537,54537,20,10,10,54537,EMP1007,"11","6",3,0,0,LOW
96512,965,20,20,20,96512,EMP1007,"11","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","5",2,0,0,LOW
108062,1081,20,20,20,108062,EMP1007,"11","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","5",2,0,0,LOW
107537,1075,20,20,20,107537,EMP1007,"11","6",2,0,0,LOW
69650,697,20,20,20,69650,EMP1007,"11","6",2,0,0,LOW
12684,12684,20,10,10,12684,EMP1007,"11","6",3,0,0,LOW
14202,14202,20,10,10,14202,EMP1007,"11","6",3,0,0,LOW
14133,14133,20,10,10,14133,EMP1007,"11","6",3,0,0,HIGH
9154,9154,20,10,10,9154,EMP1007,"11","6",3,0,0,LOW
11912,11912,20,10,10,11912,EMP1007,"11","7",3,0,0,LOW
13338,13338,20,10,10,13338,EMP1007,"11","6",3,0,0,MEDIUM
13273,13273,20,10,10,13273,EMP1007,"11","7",3,0,0,LOW
8596,8596,20,10,10,8596,EMP1007,"11","6",3,0,0,LOW
1103,1103,30,10,10,1103,EMP1007,"11","7",1,0,0,LOW
1235,1235,30,10,10,1235,EMP1007,"11","7",1,0,0,LOW
1229,1229,30,10,10,1229,EMP1007,"11","7",1,0,0,LOW
796,796,30,10,10,796,EMP1007,"11","6",1,0,0,LOW
732,732,30,10,10,732,EMP1043,"11","4",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","4",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","4",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","4",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
54537,54537,20,10,10,54537,EMP1053,"11","4",3,0,0,LOW
96512,965,20,20,20,96512,EMP1053,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
108062,1081,20,20,20,108062,EMP1053,"11","5",4,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","3",2,0,0,LOW
107537,1075,20,20,20,107537,EMP1053,"11","4",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"11","3",2,0,0,LOW
69650,697,20,20,20,69650,EMP1053,"11","4",2,0,0,LOW
12684,12684,20,10,10,12684,EMP1053,"11","4",3,0,0,LOW
14202,14202,20,10,10,14202,EMP1053,"11","4",3,0,0,LOW
14133,14133,20,10,10,14133,EMP1053,"11","4",3,0,0,LOW
9154,9154,20,10,10,9154,EMP1053,"11","4",3,0,0,LOW
11912,11912,20,10,10,11912,EMP1053,"11","4",3,0,0,LOW
13338,13338,20,10,10,13338,EMP1053,"11","4",3,0,0,LOW
13273,13273,20,10,10,13273,EMP1053,"11","4",3,0,0,LOW
8596,8596,20,10,10,8596,EMP1053,"11","4",3,0,0,LOW
1103,1103,30,10,10,1103,EMP1053,"11","5",3,0,0,LOW
1235,1235,30,10,10,1235,EMP1053,"11","5",1,0,0,LOW
1229,1229,30,10,10,1229,EMP1053,"11","5",1,0,0,LOW
796,796,30,10,10,796,EMP1053,"11","5",1,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","3",2,0,0,LOW
54537,54537,20,10,10,54537,EMP1045,"11","5",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
96512,965,20,20,20,96512,EMP1045,"11","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
108062,1081,20,20,20,108062,EMP1045,"11","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
107537,1075,20,20,20,107537,EMP1045,"11","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
64575,646,20,20,20,64575,EMP1004,"11","2",2,0,0,LOW
80937,809,20,20,20,80937,EMP1004,"11","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","1",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","7",2,0,0,LOW
81200,812,20,20,20,81200,EMP1004,"11","2",2,0,0,LOW
64050,641,20,20,20,64050,EMP1004,"11","2",2,0,0,LOW
8487,8487,20,10,10,8487,EMP1004,"11","2",3,0,0,MEDIUM
10637,10637,20,10,10,10637,EMP1004,"11","2",3,0,0,LOW
10672,10672,20,10,10,10672,EMP1004,"11","2",3,0,0,LOW
8418,8418,20,10,10,8418,EMP1004,"11","2",3,0,0,LOW
7970,7970,20,10,10,7970,EMP1004,"11","2",3,0,0,LOW
9990,9990,20,10,10,9990,EMP1004,"11","2",3,0,0,LOW
10022,10022,20,10,10,10022,EMP1004,"11","3",3,0,0,LOW
7905,7905,20,10,10,7905,EMP1004,"11","2",3,0,0,LOW
738,738,30,10,10,738,EMP1004,"11","2",1,0,0,LOW
925,925,30,10,10,925,EMP1004,"11","3",1,0,0,LOW
928,928,30,10,10,928,EMP1004,"11","3",3,0,0,LOW
732,732,30,10,10,732,EMP1004,"11","3",1,0,0,LOW
41540,41540,20,10,10,41540,EMP1043,"11","3",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
64575,646,20,20,20,64575,EMP1043,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
80940,809,20,20,20,80940,EMP1043,"11","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","3",2,0,0,LOW
81200,812,20,20,20,81200,EMP1043,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
64050,641,20,20,20,64050,EMP1043,"11","3",2,0,0,LOW
8487,8487,20,10,10,8487,EMP1043,"11","4",3,0,0,LOW
10640,10640,20,10,10,10640,EMP1043,"11","3",3,0,0,LOW
10672,10672,20,10,10,10672,EMP1043,"11","3",3,0,0,LOW
8418,8418,20,10,10,8418,EMP1043,"11","3",3,0,0,LOW
7973,7973,20,10,10,7973,EMP1043,"11","3",3,0,0,LOW
9990,9990,20,10,10,9990,EMP1043,"11","4",3,0,0,LOW
10025,10025,20,10,10,10025,EMP1043,"11","4",3,0,0,LOW
7909,7909,20,10,10,7909,EMP1043,"11","3",3,0,0,LOW
738,738,30,10,10,738,EMP1043,"11","4",1,0,0,LOW
925,925,30,10,10,925,EMP1043,"11","4",1,0,0,LOW
928,928,30,10,10,928,EMP1043,"11","3",3,0,0,LOW
7970,7970,20,10,10,7970,EMP1052,"11","7",3,0,0,LOW
9990,9990,20,10,10,9990,EMP1052,"11","6",3,0,0,LOW
10022,10022,20,10,10,10022,EMP1052,"11","6",3,0,0,LOW
7905,7905,20,10,10,7905,EMP1052,"11","6",3,0,0,LOW
738,738,30,10,10,738,EMP1052,"11","6",1,0,0,LOW
925,925,30,10,10,925,EMP1052,"11","7",1,0,0,LOW
928,928,30,10,10,928,EMP1052,"11","7",1,0,0,LOW
732,732,30,10,10,732,EMP1052,"11","7",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","7",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","7",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","7",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","7",2,0,0,LOW
41537,41537,20,10,10,41537,EMP1004,"11","7",3,0,0,LOW
64575,646,20,20,20,64575,EMP1004,"11","7",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","6",2,0,0,LOW
80937,809,20,20,20,80937,EMP1004,"11","7",2,0,0,LOW
81200,812,20,20,20,81200,EMP1004,"11","7",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","6",2,0,0,LOW
64050,641,20,20,20,64050,EMP1004,"11","7",2,0,0,LOW
8487,8487,20,10,10,8487,EMP1004,"11","1",3,0,0,LOW
10637,10637,20,10,10,10637,EMP1004,"11","7",3,0,0,LOW
10672,10672,20,10,10,10672,EMP1004,"11","7",3,0,0,LOW
8418,8418,20,10,10,8418,EMP1004,"11","1",3,0,0,LOW
7970,7970,20,10,10,7970,EMP1004,"11","7",3,0,0,LOW
9990,9990,20,10,10,9990,EMP1004,"11","1",3,0,0,LOW
10022,10022,20,10,10,10022,EMP1004,"11","1",5,0,0,LOW
7905,7905,20,10,10,7905,EMP1004,"11","1",3,0,0,LOW
738,738,30,10,10,738,EMP1004,"11","1",1,0,0,LOW
925,925,30,10,10,925,EMP1004,"11","1",1,0,0,LOW
928,928,30,10,10,928,EMP1004,"11","1",1,0,0,LOW
732,732,30,10,10,732,EMP1004,"11","1",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","2",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","2",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","1",2,0,0,LOW
41537,41537,20,10,10,41537,EMP1004,"11","2",3,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","1",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","5",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","5",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","5",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"11","4",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","3",2,0,0,LOW
41537,41537,20,10,10,41537,EMP1048,"11","5",3,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","4",2,0,0,LOW
64575,646,20,20,20,64575,EMP1048,"11","5",2,0,0,LOW
80937,809,20,20,20,80937,EMP1048,"11","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
81200,812,20,20,20,81200,EMP1048,"11","5",2,0,0,LOW
64050,641,20,20,20,64050,EMP1048,"11","5",2,0,0,LOW
8487,8487,20,10,10,8487,EMP1048,"11","5",3,0,0,LOW
10637,10637,20,10,10,10637,EMP1048,"11","5",3,0,0,LOW
10672,10672,20,10,10,10672,EMP1048,"11","5",3,0,0,LOW
8418,8418,20,10,10,8418,EMP1048,"11","5",3,0,0,LOW
7970,7970,20,10,10,7970,EMP1048,"11","5",3,0,0,MEDIUM
9990,9990,20,10,10,9990,EMP1048,"11","5",3,0,0,LOW
10022,10022,20,10,10,10022,EMP1048,"11","5",3,0,0,LOW
7905,7905,20,10,10,7905,EMP1048,"11","5",3,0,0,LOW
738,738,30,10,10,738,EMP1048,"11","6",1,0,0,LOW
925,925,30,10,10,925,EMP1048,"11","6",1,0,0,LOW
928,928,30,10,10,928,EMP1048,"11","6",1,0,0,LOW
732,732,30,10,10,732,EMP1048,"11","6",1,0,0,LOW
41537,41537,20,10,10,41537,EMP1052,"11","6",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
64575,646,20,20,20,64575,EMP1052,"11","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","5",2,0,0,LOW
80937,809,20,20,20,80937,EMP1052,"11","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","5",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","5",2,0,0,LOW
81200,812,20,20,20,81200,EMP1052,"11","6",2,0,0,LOW
64050,641,20,20,20,64050,EMP1052,"11","6",2,0,0,LOW
8487,8487,20,10,10,8487,EMP1052,"11","6",3,0,0,LOW
10637,10637,20,10,10,10637,EMP1052,"11","7",3,0,0,LOW
10672,10672,20,10,10,10672,EMP1052,"11","6",3,0,0,LOW
8418,8418,20,10,10,8418,EMP1052,"11","6",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
105790,1058,20,20,20,105790,EMP1045,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","1",2,0,0,LOW
89515,895,20,20,20,89515,EMP1045,"11","4",4,0,0,LOW
12512,12512,20,10,10,12512,EMP1045,"11","3",3,0,0,LOW
14159,14159,20,10,10,14159,EMP1045,"11","3",3,0,0,LOW
13906,13906,20,10,10,13906,EMP1045,"11","4",3,0,0,LOW
11767,11767,20,10,10,11767,EMP1045,"11","3",3,0,0,LOW
11753,11753,20,10,10,11753,EMP1045,"11","4",3,0,0,LOW
13299,13299,20,10,10,13299,EMP1045,"11","3",3,0,0,LOW
13059,13059,20,10,10,13059,EMP1045,"11","4",3,0,0,LOW
11051,11051,20,10,10,11051,EMP1045,"11","4",3,0,0,MEDIUM
1088,1088,30,10,10,1088,EMP1045,"11","3",1,0,0,LOW
1231,1231,30,10,10,1231,EMP1045,"11","4",1,0,0,LOW
1209,1209,30,10,10,1209,EMP1045,"11","4",1,0,0,LOW
1023,1023,30,10,10,1023,EMP1045,"11","3",1,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","4",2,0,0,LOW
41537,41537,20,10,10,41537,EMP1021,"11","4",3,0,0,LOW
64575,646,20,20,20,64575,EMP1021,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
80937,809,20,20,20,80937,EMP1021,"11","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","3",2,0,0,LOW
81200,812,20,20,20,81200,EMP1021,"11","4",2,0,0,LOW
64050,641,20,20,20,64050,EMP1021,"11","4",2,0,0,LOW
8487,8487,20,10,10,8487,EMP1021,"11","4",3,0,0,LOW
10637,10637,20,10,10,10637,EMP1021,"11","4",3,0,0,LOW
10672,10672,20,10,10,10672,EMP1021,"11","4",3,0,0,LOW
8418,8418,20,10,10,8418,EMP1021,"11","4",3,0,0,LOW
7970,7970,20,10,10,7970,EMP1021,"11","4",3,0,0,LOW
9990,9990,20,10,10,9990,EMP1021,"11","5",3,0,0,LOW
10022,10022,20,10,10,10022,EMP1021,"11","4",3,0,0,LOW
7905,7905,20,10,10,7905,EMP1021,"11","5",3,0,0,LOW
738,738,30,10,10,738,EMP1021,"11","5",1,0,0,LOW
925,925,30,10,10,925,EMP1021,"11","5",1,0,0,LOW
928,928,30,10,10,928,EMP1021,"11","5",1,0,0,LOW
732,732,30,10,10,732,EMP1021,"11","5",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","5",2,0,0,LOW
1209,1209,30,10,10,1209,EMP1055,"11","1",1,0,0,LOW
1023,1023,30,10,10,1023,EMP1055,"11","1",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","1",4,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","1",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","1",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","1",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","7",4,0,0,HIGH
1500000,15000,10,20,20,0,NONE,"11","1",2,0,0,LOW
56887,56887,20,10,10,56887,EMP1005,"11","2",3,0,0,LOW
95200,952,20,20,20,95200,EMP1005,"11","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","7",2,0,0,LOW
107712,1077,20,20,20,107712,EMP1005,"11","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","1",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","7",2,0,0,LOW
105787,1058,20,20,20,105787,EMP1005,"11","2",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"11","7",2,0,0,LOW
89512,895,20,20,20,89512,EMP1005,"11","2",2,0,0,LOW
12512,12512,20,10,10,12512,EMP1005,"11","2",3,0,0,LOW
14156,14156,20,10,10,14156,EMP1005,"11","2",3,0,0,HIGH
13903,13903,20,10,10,13903,EMP1005,"11","2",3,0,0,LOW
11764,11764,20,10,10,11764,EMP1005,"11","3",3,0,0,LOW
11750,11750,20,10,10,11750,EMP1005,"11","3",3,0,0,LOW
13294,13294,20,10,10,13294,EMP1005,"11","3",3,0,0,MEDIUM
13057,13057,20,10,10,13057,EMP1005,"11","3",3,0,0,LOW
11048,11048,20,10,10,11048,EMP1005,"11","3",3,0,0,LOW
1088,1088,30,10,10,1088,EMP1005,"11","3",1,0,0,LOW
1231,1231,30,10,10,1231,EMP1005,"11","3",1,0,0,LOW
1209,1209,30,10,10,1209,EMP1005,"11","3",1,0,0,LOW
1023,1023,30,10,10,1023,EMP1005,"11","3",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"11","3",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"11","3",2,0,0,LOW
56890,56890,20,10,10,56890,EMP1045,"11","3",3,0,0,LOW
95200,952,20,20,20,95200,EMP1045,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"11","2",2,0,0,LOW
107715,1077,20,20,20,107715,EMP1045,"11","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","4",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"10","4",2,0,0,LOW
105787,1058,20,20,20,105787,EMP1002,"10","6",2,0,0,LOW
89512,895,20,20,20,89512,EMP1002,"10","6",2,0,0,LOW
12512,12512,20,10,10,12512,EMP1002,"10","6",3,0,0,LOW
14156,14156,20,10,10,14156,EMP1002,"10","6",3,0,0,LOW
13903,13903,20,10,10,13903,EMP1002,"10","6",3,0,0,LOW
11764,11764,20,10,10,11764,EMP1002,"10","6",3,0,0,LOW
11750,11750,20,10,10,11750,EMP1002,"11","7",3,0,0,LOW
13294,13294,20,10,10,13294,EMP1002,"11","7",3,0,0,LOW
13057,13057,20,10,10,13057,EMP1002,"11","7",3,0,0,LOW
11048,11048,20,10,10,11048,EMP1002,"10","6",3,0,0,LOW
1088,1088,30,10,10,1088,EMP1002,"10","6",1,0,0,LOW
1231,1231,30,10,10,1231,EMP1002,"11","7",1,0,0,LOW
1209,1209,30,10,10,1209,EMP1002,"10","6",1,0,0,LOW
1023,1023,30,10,10,1023,EMP1002,"11","7",1,0,0,LOW
56887,56887,20,10,10,56887,EMP1055,"11","7",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","5",2,0,0,LOW
95200,952,20,20,20,95200,EMP1055,"11","7",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","6",2,0,0,LOW
107712,1077,20,20,20,107712,EMP1055,"11","7",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","6",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"10","5",2,0,0,LOW
105787,1058,20,20,20,105787,EMP1055,"11","7",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","6",2,0,0,LOW
89512,895,20,20,20,89512,EMP1055,"11","7",2,0,0,LOW
12512,12512,20,10,10,12512,EMP1055,"11","7",3,0,0,LOW
14156,14156,20,10,10,14156,EMP1055,"11","7",3,0,0,MEDIUM
13903,13903,20,10,10,13903,EMP1055,"11","7",3,0,0,LOW
11764,11764,20,10,10,11764,EMP1055,"11","7",3,0,0,LOW
11750,11750,20,10,10,11750,EMP1055,"11","7",3,0,0,LOW
13294,13294,20,10,10,13294,EMP1055,"11","7",3,0,0,LOW
13057,13057,20,10,10,13057,EMP1055,"11","7",3,0,0,LOW
11048,11048,20,10,10,11048,EMP1055,"11","7",3,0,0,LOW
1088,1088,30,10,10,1088,EMP1055,"11","1",1,0,0,LOW
1231,1231,30,10,10,1231,EMP1055,"11","1",1,0,0,LOW
11048,11048,20,10,10,11048,EMP1043,"10","5",3,0,0,LOW
1088,1088,30,10,10,1088,EMP1043,"10","5",1,0,0,LOW
1231,1231,30,10,10,1231,EMP1043,"10","5",1,0,0,LOW
1209,1209,30,10,10,1209,EMP1043,"10","5",1,0,0,LOW
1023,1023,30,10,10,1023,EMP1043,"10","5",1,0,0,LOW
1500000,15000,10,20,20,0,NONE,"10","4",2,0,0,LOW
56887,56887,20,10,10,56887,EMP1042,"10","5",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","4",2,0,0,LOW
95200,952,20,20,20,95200,EMP1042,"10","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","4",2,0,0,LOW
107712,1077,20,20,20,107712,EMP1042,"10","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"10","4",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"10","4",2,0,0,LOW
